Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Away,Arsenal,Everton,Y,CM,45,0,0,0,0,0,0,38,0,1,1,0.0,0.0,0.1,1,0,26,33,78.8,3,21,1,1,0,Mohamed-Elneny,0,1,0,0,1,1
Home,Arsenal,Crystal Palace,Y,"CM,DM",67,0,0,0,0,1,0,55,3,0,1,0.1,0.1,0.0,0,0,42,48,87.5,6,31,1,0,0,Mohamed-Elneny,2,3,0,0,1,5
Away,Arsenal,Burnley,Y,DM,90,0,0,0,0,1,0,84,0,1,1,0.0,0.0,0.1,5,0,76,79,96.2,7,49,0,0,0,Mohamed-Elneny,3,1,1,0,0,4
Away,Arsenal,Fulham,Y,CM,90,0,0,0,0,1,0,68,0,5,0,0.1,0.1,0.0,4,1,60,63,95.2,6,47,2,0,0,Mohamed-Elneny,3,0,1,0,0,3
Away,Arsenal,Liverpool,Y,CM,90,0,0,0,0,0,0,37,1,2,1,0.0,0.0,0.0,1,0,30,33,90.9,0,16,0,1,1,Mohamed-Elneny,1,3,0,0,1,4
Home,Arsenal,Sheffield Utd,Y,RM,90,0,0,0,0,0,0,92,1,1,1,0.0,0.0,0.1,2,0,82,85,96.5,9,59,5,0,0,Mohamed-Elneny,2,1,1,0,0,3
Away,Arsenal,Manchester Utd,Y,CM,90,0,0,0,0,1,0,74,0,3,1,0.0,0.0,0.0,0,0,58,66,87.9,8,46,3,0,0,Mohamed-Elneny,1,0,1,0,0,1
Home,Arsenal,Aston Villa,Y,CM,90,0,0,0,0,1,0,66,0,0,1,0.0,0.0,0.0,2,0,58,61,95.1,7,50,1,1,0,Mohamed-Elneny,0,3,0,0,1,3
Home,Arsenal,Burnley,Y,"DM,CM",90,0,0,0,0,0,0,62,1,1,2,0.0,0.0,0.0,3,0,53,56,94.6,8,39,3,0,0,Mohamed-Elneny,0,1,0,0,1,1
Home,Arsenal,Southampton,Y,CM,90,0,0,0,0,0,0,47,0,0,1,0.0,0.0,0.0,1,0,37,41,90.2,5,25,0,1,0,Mohamed-Elneny,1,1,0,1,0,2
Away,Arsenal,Everton,Y,CM,63,0,0,0,0,0,0,51,1,1,0,0.0,0.0,0.0,0,0,46,48,95.8,6,37,0,0,0,Mohamed-Elneny,1,2,0,0,1,3
Home,Arsenal,Chelsea,Y,"DM,CM",90,0,0,0,0,1,0,46,1,1,1,0.0,0.0,0.0,1,0,31,37,83.8,3,21,1,1,1,Mohamed-Elneny,3,1,1,0,0,4
