Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Away,West Ham,Cardiff City,Y,"CM,DM",90,0,0,0,0,1,0,79,5,0,3,0.0,0.0,0.0,1,0,56,68,82.4,7,34,0,0,0,Declan-Rice,0,2,0,0,1,2
Home,West Ham,Huddersfield,Y,"CM,DM",90,0,0,0,0,0,0,73,4,0,0,0.0,0.0,0.0,0,0,60,65,92.3,4,36,1,0,0,Declan-Rice,4,3,1,0,0,7
Home,West Ham,Everton,Y,"CM,DM",90,0,0,0,0,0,0,47,1,4,2,0.0,0.0,0.0,0,0,38,39,97.4,0,30,1,3,3,Declan-Rice,0,2,0,0,1,2
Away,West Ham,Chelsea,Y,DM,90,0,0,0,0,1,0,54,3,3,3,0.0,0.0,0.0,1,0,38,42,90.5,5,29,0,0,0,Declan-Rice,0,2,0,0,1,2
Away,West Ham,Manchester Utd,Y,DM,90,0,0,0,0,1,0,65,4,1,0,0.0,0.0,0.0,3,0,50,57,87.7,8,32,2,3,2,Declan-Rice,1,2,0,0,1,3
Home,West Ham,Leicester City,Y,DM,90,0,0,0,0,0,0,38,1,3,0,0.0,0.0,0.0,0,0,29,31,93.5,3,23,1,0,0,Declan-Rice,2,2,0,1,0,4
Away,West Ham,Tottenham,Y,"DM,CM",90,0,0,0,0,2,0,36,1,1,2,0.0,0.0,0.0,1,1,22,26,84.6,5,15,0,2,1,Declan-Rice,1,0,1,0,0,1
Away,West Ham,Watford,Y,DM,78,0,0,0,0,0,0,42,4,1,0,0.0,0.0,0.0,1,0,32,35,91.4,1,23,0,0,0,Declan-Rice,4,1,1,0,0,5
Home,West Ham,Manchester City,Y,"DM,CM",90,0,0,0,0,0,0,51,4,2,0,0.0,0.0,0.0,0,0,40,45,88.9,2,36,0,3,2,Declan-Rice,0,5,0,0,1,5
Away,West Ham,Brighton,Y,"DM,CM",90,0,0,0,0,1,0,59,1,2,1,0.0,0.0,0.0,1,0,39,51,76.5,3,34,1,2,2,Declan-Rice,1,1,0,1,0,2
Away,West Ham,Watford,Y,DM,90,0,0,0,0,0,0,48,4,2,2,0.0,0.0,0.0,2,0,31,38,81.6,4,23,3,1,1,Declan-Rice,3,1,1,0,0,4
Home,West Ham,Norwich City,Y,DM,90,0,0,0,0,1,0,43,5,3,1,0.0,0.0,0.0,1,0,29,33,87.9,2,22,1,1,1,Declan-Rice,2,0,1,0,0,2
Away,West Ham,Aston Villa,Y,"DM,CM",90,0,0,0,0,2,0,72,6,2,2,0.1,0.1,0.0,1,0,52,54,96.3,2,45,1,2,1,Declan-Rice,0,0,0,1,0,0
Home,West Ham,Manchester Utd,Y,DM,90,0,0,0,0,0,0,40,1,0,1,0.0,0.0,0.0,0,0,34,35,97.1,0,27,0,1,1,Declan-Rice,2,0,1,0,0,2
Away,West Ham,Bournemouth,Y,DM,90,0,0,0,0,1,1,70,6,6,1,0.0,0.0,0.0,0,0,52,56,92.9,4,38,3,2,2,Declan-Rice,2,2,0,1,0,4
Home,West Ham,Crystal Palace,Y,DM,90,0,0,0,0,0,0,69,3,1,0,0.0,0.0,0.0,1,0,59,64,92.2,4,45,2,0,0,Declan-Rice,1,2,0,0,1,3
Away,West Ham,Everton,Y,"DM,CM",90,0,0,0,0,0,0,52,1,2,1,0.0,0.0,0.0,1,0,38,46,82.6,6,32,0,0,0,Declan-Rice,0,2,0,0,1,2
Home,West Ham,Sheffield Utd,Y,DM,90,0,0,0,0,1,1,69,2,2,1,0.0,0.0,0.0,1,0,56,62,90.3,3,43,2,3,3,Declan-Rice,1,1,0,1,0,2
Home,West Ham,Newcastle Utd,Y,DM,90,0,0,0,0,1,0,71,0,1,0,0.0,0.0,0.0,1,0,58,61,95.1,7,46,2,1,0,Declan-Rice,2,3,0,0,1,5
Away,West Ham,Burnley,Y,CM,90,0,0,0,0,0,0,66,2,2,0,0.0,0.0,0.0,1,0,51,59,86.4,2,41,0,1,1,Declan-Rice,0,3,0,0,1,3
Home,West Ham,Tottenham,Y,"CM,CB",90,0,0,0,0,0,0,58,2,4,1,0.0,0.0,0.0,1,0,43,48,89.6,4,44,2,3,2,Declan-Rice,2,3,0,0,1,5
Away,West Ham,Chelsea,Y,CM,90,0,0,0,0,0,0,41,3,2,1,0.0,0.0,0.0,0,0,28,35,80.0,6,22,4,3,3,Declan-Rice,1,0,1,0,0,1
Away,West Ham,Wolves,Y,CM,90,0,0,0,0,2,1,86,4,3,1,0.1,0.1,0.0,1,0,69,73,94.5,11,47,2,3,2,Declan-Rice,0,2,0,0,1,2
Home,West Ham,Arsenal,Y,CM,90,0,0,0,0,1,1,57,5,3,2,0.0,0.0,0.0,1,1,43,47,91.5,5,39,1,0,0,Declan-Rice,1,3,0,0,1,4
Away,West Ham,Southampton,Y,CM,90,0,0,0,0,0,0,44,2,2,3,0.0,0.0,0.1,1,0,17,30,56.7,0,13,1,2,1,Declan-Rice,1,0,1,0,0,1
Away,West Ham,Crystal Palace,Y,CM,90,0,0,0,0,2,0,56,6,3,0,0.1,0.1,0.0,0,0,30,37,81.1,7,20,0,2,1,Declan-Rice,1,2,0,0,1,3
Home,West Ham,Leicester City,Y*,DM,90,0,0,0,0,1,1,64,2,0,3,0.1,0.1,0.1,3,0,39,54,72.2,9,25,1,1,1,Declan-Rice,1,2,0,0,1,3
Home,West Ham,Bournemouth,Y,CM,90,0,1,0,0,0,0,69,5,0,0,0.0,0.0,0.5,2,1,55,61,90.2,8,36,0,3,2,Declan-Rice,4,0,1,0,0,4
Away,West Ham,Sheffield Utd,Y,CM,90,0,0,0,0,0,0,57,3,3,0,0.0,0.0,0.0,0,0,44,50,88.0,5,28,1,2,2,Declan-Rice,0,1,0,0,1,1
Home,West Ham,Everton,Y,CM,90,0,0,0,0,0,0,67,2,1,2,0.0,0.0,0.0,2,0,53,60,88.3,6,36,2,0,0,Declan-Rice,1,1,0,1,0,2
Away,West Ham,Leicester City,Y,CM,90,0,0,0,0,1,0,47,1,1,1,0.1,0.1,0.0,0,0,30,36,83.3,2,27,1,0,0,Declan-Rice,1,4,0,0,1,5
Home,West Ham,Liverpool,Y,CM,90,0,0,0,0,2,2,51,3,3,3,0.1,0.1,0.1,3,0,29,37,78.4,2,23,1,3,2,Declan-Rice,0,2,0,0,1,2
Home,West Ham,Brighton,Y,DM,90,0,0,0,0,0,0,53,5,1,1,0.0,0.0,0.1,2,0,29,37,78.4,6,29,3,3,2,Declan-Rice,3,3,0,1,0,6
Away,West Ham,Manchester City,Y,CM,90,0,0,0,0,0,0,47,2,4,1,0.0,0.0,0.0,2,0,28,39,71.8,5,32,5,2,1,Declan-Rice,0,2,0,0,1,2
Away,West Ham,Liverpool,Y,DM,90,0,1,0,0,0,0,34,2,1,0,0.0,0.0,0.1,1,1,19,27,70.4,3,12,0,1,1,Declan-Rice,2,3,0,0,1,5
Home,West Ham,Southampton,Y,"CM,RM",90,0,0,0,0,1,0,45,3,3,1,0.0,0.0,0.0,4,1,18,31,58.1,5,9,1,2,2,Declan-Rice,3,1,1,0,0,4
