Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Home,Manchester City,Aston Villa,Y,"FW,LW",90,0,0,0,0,4,1,33,0,1,0,1.0,1.0,0.1,3,0,19,22,86.4,1,22,1,1,0,Gabriel-Jesus,3,0,1,0,0,3
Home,Manchester City,Southampton,N,FW,45,0,0,0,0,1,1,19,1,0,2,0.6,0.6,0.1,1,0,12,13,92.3,1,13,0,0,0,Gabriel-Jesus,2,1,1,0,0,3
Away,Manchester City,Liverpool,N,FW,20,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,4,0,0,0,Gabriel-Jesus,1,3,0,0,1,4
Home,Manchester City,Chelsea,N,FW,14,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,5,0,0,0,Gabriel-Jesus,2,1,1,0,0,3
Away,Manchester City,Newcastle Utd,Y,FW,83,0,0,0,0,5,3,27,0,1,2,0.9,0.9,0.1,3,0,12,15,80.0,0,17,2,0,0,Gabriel-Jesus,2,2,0,1,0,4
Away,Manchester City,Burnley,Y,FW,90,2,0,0,0,3,2,26,0,0,0,0.7,0.7,0.0,2,0,14,18,77.8,3,21,7,3,2,Gabriel-Jesus,4,1,1,0,0,5
Home,Manchester City,Manchester Utd,Y,FW,90,0,0,0,0,3,0,33,1,1,2,0.5,0.5,0.0,1,0,16,20,80.0,0,19,3,4,2,Gabriel-Jesus,1,2,0,0,1,3
Away,Manchester City,Arsenal,Y,FW,90,0,1,0,0,2,1,34,2,0,0,0.3,0.3,0.1,7,2,23,25,92.0,2,28,2,1,0,Gabriel-Jesus,3,0,1,0,0,3
Home,Manchester City,Leicester City,Y,FW,90,1,0,0,0,4,4,29,2,0,1,1.2,1.2,0.0,0,0,17,20,85.0,0,19,3,0,0,Gabriel-Jesus,3,1,1,0,0,4
Home,Manchester City,Sheffield Utd,N,FW,3,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,1,0,4,5,80.0,0,4,0,1,1,Gabriel-Jesus,2,0,1,0,0,2
Home,Manchester City,Everton,Y,FW,90,2,0,0,0,8,4,42,1,0,2,1.1,1.1,0.1,4,0,21,27,77.8,0,26,3,2,2,Gabriel-Jesus,2,1,1,0,0,3
Away,Manchester City,Aston Villa,Y,LW,90,1,1,0,0,5,2,74,1,0,1,0.7,0.7,0.4,1,0,54,62,87.1,0,56,3,2,2,Gabriel-Jesus,6,1,1,0,0,7
Home,Manchester City,Crystal Palace,N,FW,29,0,1,0,0,1,0,18,0,0,0,0.1,0.1,0.6,2,1,9,11,81.8,1,13,0,3,1,Gabriel-Jesus,2,2,0,1,0,4
Away,Manchester City,Sheffield Utd,Y,FW,66,0,0,0,1,1,1,23,0,1,0,0.9,0.1,0.0,1,0,12,15,80.0,0,13,0,1,0,Gabriel-Jesus,1,0,1,0,0,1
Away,Manchester City,Tottenham,N,FW,19,0,0,0,0,1,1,13,1,0,0,0.0,0.0,0.0,0,0,9,9,100.0,1,11,0,1,0,Gabriel-Jesus,0,2,0,0,1,2
Home,Manchester City,West Ham,Y,LW,90,0,0,0,0,4,2,53,3,0,2,1.0,1.0,0.1,5,0,36,40,90.0,4,37,4,5,5,Gabriel-Jesus,2,0,1,0,0,2
Away,Manchester City,Leicester City,N,FW,14,1,0,0,0,2,2,13,1,1,0,0.5,0.5,0.0,0,0,8,10,80.0,0,12,2,1,1,Gabriel-Jesus,1,0,1,0,0,1
Away,Manchester City,Manchester Utd,N,FW,32,0,0,0,0,1,1,15,1,0,1,0.0,0.0,0.0,0,0,9,11,81.8,1,9,1,1,1,Gabriel-Jesus,0,2,0,0,1,2
Home,Manchester City,Arsenal,Y,FW,79,0,0,0,0,2,1,33,1,1,1,0.1,0.1,0.1,1,0,21,22,95.5,2,29,2,1,0,Gabriel-Jesus,3,0,1,0,0,3
Home,Manchester City,Burnley,N,FW,46,0,1,0,0,3,0,29,0,0,0,0.2,0.2,0.4,5,1,22,24,91.7,1,17,4,1,1,Gabriel-Jesus,5,0,1,0,0,5
Away,Manchester City,Chelsea,N,"FW,LW",36,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,9,10,90.0,1,10,0,3,2,Gabriel-Jesus,1,2,0,0,1,3
Home,Manchester City,Liverpool,Y,FW,57,0,0,0,0,2,1,17,0,0,1,0.1,0.1,0.0,2,1,3,10,30.0,0,13,3,2,1,Gabriel-Jesus,4,0,1,0,0,4
Away,Manchester City,Southampton,Y,FW,90,0,0,0,0,6,2,36,0,0,1,1.4,1.4,0.1,1,0,18,22,81.8,5,26,1,1,1,Gabriel-Jesus,0,1,0,0,1,1
Home,Manchester City,Newcastle Utd,Y,FW,60,1,0,0,0,2,1,26,0,0,2,0.5,0.5,0.2,4,0,22,22,100.0,1,18,2,0,0,Gabriel-Jesus,5,0,1,0,0,5
Away,Manchester City,Brighton,Y,FW,63,1,2,0,0,7,1,24,0,2,0,1.4,1.4,0.6,6,2,13,15,86.7,1,15,1,7,6,Gabriel-Jesus,5,0,1,0,0,5
Home,Manchester City,Bournemouth,Y,"FW,LW",76,1,0,0,0,3,2,28,0,0,1,0.3,0.3,0.0,1,1,18,23,78.3,0,20,3,2,2,Gabriel-Jesus,2,1,1,0,0,3
Away,Manchester City,Watford,Y,FW,90,0,0,0,0,3,1,24,1,0,0,0.5,0.5,0.0,2,0,17,19,89.5,0,18,0,0,0,Gabriel-Jesus,4,0,1,0,0,4
Home,Manchester City,Norwich City,Y,FW,90,1,0,0,0,5,3,52,1,1,2,1.0,1.0,0.2,6,0,40,44,90.9,5,30,1,2,2,Gabriel-Jesus,5,0,1,0,0,5
Away,Manchester City,Wolves,Y,FW,90,1,0,0,0,3,3,44,1,1,1,0.2,0.2,0.2,4,0,24,31,77.4,2,29,4,3,2,Gabriel-Jesus,3,1,1,0,0,4
Home,Manchester City,Liverpool,Y,FW,90,1,0,0,0,2,1,28,0,0,1,0.5,0.5,0.0,2,0,18,23,78.3,0,14,0,2,1,Gabriel-Jesus,1,1,0,1,0,2
Away,Manchester City,Tottenham,Y,FW,90,0,0,0,0,4,0,32,1,1,0,0.3,0.3,0.1,5,0,17,22,77.3,2,21,1,4,4,Gabriel-Jesus,0,2,0,0,1,2
Home,Manchester City,Burnley,Y,FW,90,0,1,0,0,2,0,28,0,0,2,0.1,0.1,0.2,5,2,15,18,83.3,1,17,3,4,2,Gabriel-Jesus,5,0,1,0,0,5
Home,Manchester City,Fulham,Y,FW,90,0,0,0,0,0,0,45,0,1,0,0.0,0.0,0.1,3,0,32,39,82.1,1,25,1,3,1,Gabriel-Jesus,2,0,1,0,0,2
Away,Manchester City,Manchester Utd,Y,FW,90,0,0,0,0,1,0,36,1,5,0,0.4,0.4,0.3,3,0,21,27,77.8,2,25,1,5,2,Gabriel-Jesus,0,0,0,1,0,0
Home,Manchester City,West Brom,Y,"FW,LW",90,0,0,0,0,2,0,24,3,0,0,0.1,0.1,0.0,3,0,13,14,92.9,0,8,0,0,0,Gabriel-Jesus,1,1,0,1,0,2
